ranges_rent_id,lettype,la,beds,soft_min,soft_max,hard_min,hard_max
8906,11,E08000034,1,53.35,150.78,25.84,2000
8907,11,E08000034,2,55.28,177.26,25.84,2000
8908,11,E08000034,3,65.95,210.44,25.84,2000
8909,11,E08000034,4,76.62,299.91,25.84,2000
8910,12,E08000034,0,55.56,336.8,18.64,2000
147,1,E08000011,1,54.32,105.71,25.84,1000
473,1,E08000011,2,62.07,121.33,25.84,2000
799,1,E08000011,3,68.85,135.72,25.84,1000
1125,1,E08000011,4,75.65,151.35,25.84,1000
2755,2,E08000011,0,58.82,271.14,25.84,1000
1451,3,E08000011,1,45.57,97.28,18.64,2000
1777,3,E08000011,2,56.25,106.93,25.84,1000
2103,3,E08000011,3,61.09,118.92,25.84,1000
2429,3,E08000011,4,58.19,134.53,25.84,1000
3081,4,E08000011,0,34.85,531.48,18.64,2000
4368,5,E08000011,1,54.32,118.43,25.84,1000
4938,5,E08000011,2,62.07,135.68,25.84,2000
5581,5,E08000011,3,68.85,154.07,25.84,1000
6329,5,E08000011,4,75.65,220.78,25.84,2000
3407,6,E08000011,0,58.82,247.93,25.84,1000
4480,7,E08000011,1,45.57,118.43,25.84,1000
5076,7,E08000011,2,56.25,135.68,25.84,2000
5756,7,E08000011,3,61.09,154.07,25.84,1000
6380,7,E08000011,4,58.19,220.78,25.84,1000
3733,8,E08000011,0,34.85,247.93,25.84,1000
6667,9,E08000011,1,54.32,170.65,25.84,2000
6993,9,E08000011,2,62.07,195.52,25.84,1000
7319,9,E08000011,3,68.85,222,25.84,1000
7645,9,E08000011,4,75.65,318.15,25.84,2000
7971,10,E08000011,0,58.82,357.27,18.44,2000
8911,11,E08000011,1,54.32,170.65,25.84,2000
8912,11,E08000011,2,62.07,195.52,25.84,2000
8913,11,E08000011,3,68.85,222,25.84,2000
8914,11,E08000011,4,75.65,318.15,25.84,2000
8915,12,E08000011,0,58.82,357.27,18.64,2000
148,1,E09000022,1,68.85,164.54,25.84,1000
474,1,E09000022,2,81.46,177.76,18.64,2000
800,1,E09000022,3,88.25,188.59,25.84,1000
1126,1,E09000022,4,106.66,211.41,25.84,1000
2756,2,E09000022,0,74.06,358.82,25.84,1000
1452,3,E09000022,1,61.09,134.53,25.84,1000
1778,3,E09000022,2,66.92,157.36,25.84,1000
2104,3,E09000022,3,74.68,180.17,18.64,2000
2430,3,E09000022,4,87.29,294.28,25.84,1000
3082,4,E09000022,0,63.17,420.87,25.84,1000
3971,5,E09000022,1,68.85,296.67,25.84,1000
4586,5,E09000022,2,81.46,354.16,18.64,2000
5238,5,E09000022,3,88.25,464.54,25.84,1000
5923,5,E09000022,4,106.66,664.61,25.84,1000
3408,6,E09000022,0,74.06,743.81,25.84,1000
4185,7,E09000022,1,61.09,296.67,25.84,1000
4686,7,E09000022,2,66.92,354.16,25.84,1000
5338,7,E09000022,3,74.68,464.54,25.84,1000
5890,7,E09000022,4,87.29,664.61,25.84,1000
3734,8,E09000022,0,63.17,743.81,18.64,2000
6668,9,E09000022,1,68.85,427.49,25.84,2000
6994,9,E09000022,2,81.46,510.33,18.64,2000
7320,9,E09000022,3,88.25,669.4,25.84,1000
7646,9,E09000022,4,106.66,957.71,25.84,2000
7972,10,E09000022,0,74.06,1071.82,25.84,1000
8916,11,E09000022,1,68.85,427.49,25.84,2000
8917,11,E09000022,2,81.46,510.33,25.84,2000
8918,11,E09000022,3,88.25,669.4,25.84,2000
8919,11,E09000022,4,106.66,957.71,25.84,2000
8920,12,E09000022,0,74.06,1071.82,18.64,2000
149,1,E07000121,1,54.32,105.71,25.84,1000
475,1,E07000121,2,62.07,121.33,25.84,1000
801,1,E07000121,3,68.85,135.72,25.84,1000
1127,1,E07000121,4,75.65,151.35,18.64,2000
2757,2,E07000121,0,58.82,271.14,18.64,2000
1453,3,E07000121,1,45.57,97.28,25.84,1000
1779,3,E07000121,2,56.25,106.93,25.84,1000
2105,3,E07000121,3,61.09,118.92,25.84,1000
2431,3,E07000121,4,58.19,134.53,25.84,1000
3083,4,E07000121,0,34.85,531.48,25.84,1000
4369,5,E07000121,1,54.32,118.43,25.84,1000
4939,5,E07000121,2,62.07,141.43,18.64,2000
5582,5,E07000121,3,68.85,159.83,25.84,1000
6330,5,E07000121,4,75.65,195.48,25.84,2000
3409,6,E07000121,0,58.82,219.51,25.84,1000
4481,7,E07000121,1,45.57,118.43,25.84,1000
5077,7,E07000121,2,56.25,141.43,18.64,2000
5757,7,E07000121,3,61.09,159.83,25.84,1000
6381,7,E07000121,4,58.19,195.48,25.84,1000
3735,8,E07000121,0,34.85,219.51,25.84,2000
6669,9,E07000121,1,54.32,170.65,25.84,2000
6995,9,E07000121,2,62.07,203.8,25.84,1000
7321,9,E07000121,3,68.85,230.32,25.84,1000
7647,9,E07000121,4,75.65,281.69,18.64,2000
7973,10,E07000121,0,58.82,316.32,25.84,1000
8921,11,E07000121,1,54.32,170.65,25.84,2000
8922,11,E07000121,2,62.07,203.8,25.84,2000
8923,11,E07000121,3,68.85,230.32,25.84,2000
8924,11,E07000121,4,75.65,281.69,25.84,2000
8925,12,E07000121,0,58.82,316.32,18.64,2000
150,1,E08000035,1,53.35,103.31,18.64,2000
476,1,E08000035,2,61.09,122.52,25.84,1000
802,1,E08000035,3,65.95,135.72,25.84,1000
1128,1,E08000035,4,76.62,163.35,25.84,1000
2758,2,E08000035,0,55.56,265.72,25.84,2000
1454,3,E08000035,1,48.48,92.49,25.84,1000
1780,3,E08000035,2,55.28,127.31,18.64,2000
2106,3,E08000035,3,59.16,117.72,25.84,1000
2432,3,E08000035,4,66.92,136.92,25.84,1000
3084,4,E08000035,0,54.46,182.11,25.84,1000
4400,5,E08000035,1,53.35,135.68,25.84,2000
4880,5,E08000035,2,61.09,166.72,18.64,2000
5511,5,E08000035,3,65.95,204.67,18.64,2000
6116,5,E08000035,4,76.62,443.84,25.84,1000
3410,6,E08000035,0,55.56,498.45,18.64,2000
4554,7,E08000035,1,48.48,135.68,25.84,1000
4822,7,E08000035,2,55.28,166.72,18.64,2000
5858,7,E08000035,3,59.16,204.67,18.64,2000
6214,7,E08000035,4,66.92,443.84,25.84,2000
3736,8,E08000035,0,54.46,498.45,25.84,2000
6670,9,E08000035,1,53.35,195.52,18.64,2000
6996,9,E08000035,2,55.28,240.25,25.84,1000
7322,9,E08000035,3,65.95,294.93,25.84,1000
7648,9,E08000035,4,76.62,639.57,25.84,1000
7974,10,E08000035,0,55.56,718.26,25.84,1000
8926,11,E08000035,1,53.35,195.52,25.84,2000
8927,11,E08000035,2,55.28,240.25,25.84,2000
8928,11,E08000035,3,65.95,294.93,25.84,2000
8929,11,E08000035,4,76.62,639.57,25.84,2000
8930,12,E08000035,0,55.56,718.26,18.64,2000
151,1,E06000016,1,54.32,112.91,25.84,1000
477,1,E06000016,2,64.98,129.71,25.84,1000
803,1,E06000016,3,71.76,142.94,18.64,2000
1129,1,E06000016,4,79.53,178.95,25.84,1000
2759,2,E06000016,0,54.46,272.48,25.84,2000
1455,3,E06000016,1,48.48,102.12,25.84,1000
1781,3,E06000016,2,55.28,109.3,25.84,2000
2107,3,E06000016,3,61.09,117.72,25.84,1000
2433,3,E06000016,4,66.92,138.13,18.64,2000
3085,4,E06000016,0,52.28,129.48,25.84,1000
4332,5,E06000016,1,54.32,116.15,25.84,1000
5028,5,E06000016,2,64.98,135.68,25.84,1000
5671,5,E06000016,3,71.76,148.33,18.64,2000
6246,5,E06000016,4,79.53,213.89,25.84,2000
3411,6,E06000016,0,54.46,238.9,25.84,1000
4432,7,E06000016,1,48.48,116.15,25.84,2000
5168,7,E06000016,2,55.28,135.68,25.84,1000
5829,7,E06000016,3,61.09,148.33,25.84,1000
6490,7,E06000016,4,66.92,213.89,25.84,1000
3737,8,E06000016,0,52.28,238.9,25.84,2000
6671,9,E06000016,1,54.32,167.37,25.84,1000
6997,9,E06000016,2,64.98,195.52,25.84,1000
7323,9,E06000016,3,71.76,213.75,18.64,2000
7649,9,E06000016,4,79.53,308.22,25.84,1000
7975,10,E06000016,0,54.46,344.27,25.84,1000
8931,11,E06000016,1,54.32,167.37,25.84,2000
8932,11,E06000016,2,64.98,195.52,25.84,2000
8933,11,E06000016,3,71.76,213.75,25.84,2000
8934,11,E06000016,4,79.53,308.22,25.84,2000
8935,12,E06000016,0,54.46,344.27,18.64,2000
152,1,E07000063,1,60.13,139.33,25.84,1000
478,1,E07000063,2,74.68,165.75,25.84,1000
804,1,E07000063,3,85.34,182.58,25.84,2000
1130,1,E07000063,4,94.09,201.8,25.84,1000
2760,2,E07000063,0,65.34,303.51,25.84,2000
1456,3,E07000063,1,54.32,130.92,18.64,2000
1782,3,E07000063,2,65.95,146.54,25.84,2000
2108,3,E07000063,3,71.76,169.36,25.84,1000
2434,3,E07000063,4,76.62,209,25.84,1000
3086,4,E07000063,0,51.19,221.24,18.64,2000
4011,5,E07000063,1,60.13,154.07,18.64,2000
4626,5,E07000063,2,74.68,202.38,25.84,2000
5278,5,E07000063,3,85.34,244.9,25.84,1000
5963,5,E07000063,4,94.09,365.64,25.84,2000
3412,6,E07000063,0,65.34,410.63,25.84,1000
4078,7,E07000063,1,54.32,154.07,25.84,1000
4773,7,E07000063,2,65.95,202.38,18.64,2000
5378,7,E07000063,3,71.76,244.9,25.84,1000
6067,7,E07000063,4,76.62,365.64,25.84,1000
3738,8,E07000063,0,51.19,410.63,25.84,2000
6672,9,E07000063,1,60.13,222,25.84,1000
6998,9,E07000063,2,74.68,291.63,25.84,1000
7324,9,E07000063,3,85.34,352.9,25.84,1000
7650,9,E07000063,4,94.09,526.89,25.84,1000
7976,10,E07000063,0,65.34,591.71,18.44,2000
8936,11,E07000063,1,60.13,222,25.84,2000
8937,11,E07000063,2,74.68,291.63,25.84,2000
8938,11,E07000063,3,85.34,352.9,25.84,2000
8939,11,E07000063,4,94.09,526.89,25.84,2000
8940,12,E07000063,0,65.34,591.71,18.64,2000
153,1,E09000023,1,68.85,164.54,25.84,1000
479,1,E09000023,2,81.46,177.76,18.64,2000
805,1,E09000023,3,88.25,188.59,25.84,2000
1131,1,E09000023,4,106.66,211.41,25.84,1000
2761,2,E09000023,0,74.06,358.82,25.84,2000
1457,3,E09000023,1,61.09,134.53,25.84,1000
1783,3,E09000023,2,66.92,157.36,25.84,2000
2109,3,E09000023,3,74.68,180.17,18.64,2000
2435,3,E09000023,4,87.29,294.28,25.84,1000
3087,4,E09000023,0,63.17,420.87,25.84,1000
3972,5,E09000023,1,68.85,208.12,25.84,1000
4587,5,E09000023,2,81.46,269.07,25.84,1000
5239,5,E09000023,3,88.25,342.66,18.64,2000
5924,5,E09000023,4,106.66,507.09,25.84,1000
3413,6,E09000023,0,74.06,569.47,25.84,1000
4186,7,E09000023,1,61.09,208.12,25.84,1000
4687,7,E09000023,2,66.92,269.07,25.84,1000
5339,7,E09000023,3,74.68,342.66,25.84,1000
5891,7,E09000023,4,87.29,507.09,25.84,1000
3739,8,E09000023,0,63.17,569.47,18.64,2000
6673,9,E09000023,1,68.85,299.91,25.84,1000
6999,9,E09000023,2,81.46,387.71,18.64,2000
7325,9,E09000023,3,88.25,493.77,25.84,1000
7651,9,E09000023,4,106.66,730.71,25.84,1000
7977,10,E09000023,0,74.06,820.62,25.84,2000
8941,11,E09000023,1,68.85,299.91,25.84,2000
8942,11,E09000023,2,81.46,387.71,25.84,2000
8943,11,E09000023,3,88.25,493.77,25.84,2000
8944,11,E09000023,4,106.66,730.71,25.84,2000
8945,12,E09000023,0,74.06,820.62,18.64,2000
154,1,E07000194,1,55.28,111.71,25.84,1000
480,1,E07000194,2,61.09,132.12,25.84,1000
806,1,E07000194,3,72.73,150.14,25.84,2000
1132,1,E07000194,4,84.37,182.58,18.64,2000
2762,2,E07000194,0,41.39,277.87,18.64,2000
1458,3,E07000194,1,48.48,99.69,25.84,1000
1784,3,E07000194,2,52.38,106.93,25.84,2000
2110,3,E07000194,3,63.04,117.72,25.84,1000
2436,3,E07000194,4,71.76,144.14,25.84,1000
3088,4,E07000194,0,49.01,121.41,25.84,1000
4288,5,E07000194,1,55.28,123.02,25.84,2000
4898,5,E07000194,2,61.09,146.04,25.84,1000
5529,5,E07000194,3,72.73,185.13,25.84,1000
6181,5,E07000194,4,84.37,292.07,25.84,1000
3414,6,E07000194,0,41.39,328,25.84,1000
4509,7,E07000194,1,48.48,123.02,18.64,2000
5194,7,E07000194,2,52.38,146.04,18.64,2000
5785,7,E07000194,3,63.04,185.13,18.64,2000
6446,7,E07000194,4,71.76,292.07,25.84,2000
3740,8,E07000194,0,49.01,328,25.84,1000
6674,9,E07000194,1,55.28,177.26,25.84,1000
7000,9,E07000194,2,61.09,210.44,25.84,2000
7326,9,E07000194,3,72.73,266.78,25.84,1000
7652,9,E07000194,4,84.37,420.86,18.64,2000
7978,10,E07000194,0,41.39,472.65,25.84,2000
8946,11,E07000194,1,55.28,177.26,25.84,2000
8947,11,E07000194,2,61.09,210.44,25.84,2000
8948,11,E07000194,3,72.73,266.78,25.84,2000
8949,11,E07000194,4,84.37,420.86,25.84,2000
8950,12,E07000194,0,41.39,472.65,18.64,2000
155,1,E07000138,1,54.32,112.91,18.64,2000
481,1,E07000138,2,64.98,129.71,25.84,1000
807,1,E07000138,3,71.76,142.94,25.84,2000
1133,1,E07000138,4,79.53,178.95,25.84,1000
2763,2,E07000138,0,54.46,272.48,25.84,1000
1459,3,E07000138,1,48.48,102.12,25.84,1000
1785,3,E07000138,2,55.28,109.3,18.64,2000
2111,3,E07000138,3,61.09,117.72,25.84,1000
2437,3,E07000138,4,66.92,138.13,25.84,1000
3089,4,E07000138,0,52.28,129.48,25.84,1000
4333,5,E07000138,1,54.32,111.54,18.64,2000
5029,5,E07000138,2,64.98,127.62,25.84,1000
5672,5,E07000138,3,71.76,146.04,25.84,1000
6247,5,E07000138,4,79.53,189.73,25.84,2000
3415,6,E07000138,0,54.46,213.07,18.64,2000
4433,7,E07000138,1,48.48,111.54,25.84,2000
5169,7,E07000138,2,55.28,127.62,25.84,1000
5830,7,E07000138,3,61.09,146.04,25.84,1000
6491,7,E07000138,4,66.92,189.73,25.84,1000
3741,8,E07000138,0,52.28,213.07,25.84,1000
6675,9,E07000138,1,54.32,160.73,18.64,2000
7001,9,E07000138,2,64.98,183.9,25.84,2000
7327,9,E07000138,3,71.76,210.44,25.84,1000
7653,9,E07000138,4,79.53,273.4,25.84,1000
7979,10,E07000138,0,54.46,307.02,25.84,2000
8951,11,E07000138,1,54.32,160.73,25.84,2000
8952,11,E07000138,2,64.98,183.9,25.84,2000
8953,11,E07000138,3,71.76,210.44,25.84,2000
8954,11,E07000138,4,79.53,273.4,25.84,2000
8955,12,E07000138,0,54.46,307.02,18.64,2000
156,1,E08000012,1,54.32,105.71,25.84,1000
482,1,E08000012,2,62.07,121.33,25.84,1000
808,1,E08000012,3,68.85,135.72,18.64,2000
1134,1,E08000012,4,75.65,151.35,25.84,1000
2764,2,E08000012,0,58.82,271.14,25.84,1000
1460,3,E08000012,1,45.57,97.28,25.84,1000
1786,3,E08000012,2,56.25,106.93,25.84,1000
2112,3,E08000012,3,61.09,118.92,25.84,1000
2438,3,E08000012,4,58.19,134.53,18.64,2000
3090,4,E08000012,0,34.85,531.48,25.84,1000
4370,5,E08000012,1,54.32,123.02,18.64,2000
4940,5,E08000012,2,62.07,159.83,25.84,1000
5583,5,E08000012,3,68.85,154.07,25.84,1000
6331,5,E08000012,4,75.65,246.06,25.84,2000
3416,6,E08000012,0,58.82,276.34,25.84,1000
4482,7,E08000012,1,45.57,123.02,25.84,1000
5078,7,E08000012,2,56.25,159.83,25.84,1000
5758,7,E08000012,3,61.09,154.07,25.84,1000
6382,7,E08000012,4,58.19,246.06,25.84,1000
3742,8,E08000012,0,34.85,276.34,25.84,1000
6676,9,E08000012,1,54.32,177.26,25.84,1000
7002,9,E08000012,2,62.07,230.32,25.84,2000
7328,9,E08000012,3,68.85,230.32,18.64,2000
7654,9,E08000012,4,75.65,354.57,25.84,1000
7980,10,E08000012,0,58.82,398.19,25.84,2000
8956,11,E08000012,1,54.32,177.26,25.84,2000
8957,11,E08000012,2,62.07,230.32,25.84,2000
8958,11,E08000012,3,68.85,230.32,25.84,2000
8959,11,E08000012,4,75.65,354.57,25.84,2000
8960,12,E08000012,0,58.82,398.19,18.64,2000
157,1,E06000032,1,57.22,134.53,25.84,1000
483,1,E06000032,2,67.88,160.94,25.84,1000
809,1,E06000032,3,74.68,176.56,25.84,1000
1135,1,E06000032,4,85.34,193.39,25.84,1000
2765,2,E06000032,0,38.11,256.29,25.84,1000
1461,3,E06000032,1,52.38,112.91,18.64,2000
1787,3,E06000032,2,61.09,133.32,25.84,1000
2113,3,E06000032,3,66.92,147.74,25.84,1000
2439,3,E06000032,4,74.68,168.16,25.84,1000
3091,4,E06000032,0,58.82,153.78,18.64,2000
4142,5,E06000032,1,57.22,129.92,25.84,1000
4723,5,E06000032,2,67.88,159.83,25.84,1000
5442,5,E06000032,3,74.68,195.48,25.84,1000
6152,5,E06000032,4,85.34,269.07,18.64,2000
3417,6,E06000032,0,38.11,302.16,25.84,1000
4259,7,E06000032,1,52.38,129.92,18.64,2000
4985,7,E06000032,2,61.09,159.83,25.84,1000
5628,7,E06000032,3,66.92,195.48,25.84,1000
6290,7,E06000032,4,74.68,269.07,25.84,1000
3743,8,E06000032,0,58.82,302.16,25.84,1000
6677,9,E06000032,1,57.22,187.23,25.84,1000
7003,9,E06000032,2,67.88,230.32,25.84,2000
7329,9,E06000032,3,74.68,281.69,25.84,1000
7655,9,E06000032,4,85.34,387.71,25.84,1000
7981,10,E06000032,0,38.11,435.43,18.64,2000
8961,11,E06000032,1,57.22,187.23,25.84,2000
8962,11,E06000032,2,67.88,230.32,25.84,2000
8963,11,E06000032,3,74.68,281.69,25.84,2000
8964,11,E06000032,4,85.34,387.71,25.84,2000
8965,12,E06000032,0,38.11,435.43,18.64,2000
158,1,E07000110,1,60.13,139.33,25.84,1000
484,1,E07000110,2,74.68,165.75,18.64,2000
810,1,E07000110,3,85.34,182.58,25.84,1000
1136,1,E07000110,4,94.09,201.8,25.84,1000
2766,2,E07000110,0,65.34,303.51,25.84,1000
1462,3,E07000110,1,54.32,130.92,25.84,1000
1788,3,E07000110,2,65.95,146.54,25.84,1000
2114,3,E07000110,3,71.76,169.36,18.64,2000
2440,3,E07000110,4,76.62,209,25.84,1000
3092,4,E07000110,0,51.19,221.24,25.84,2000
4012,5,E07000110,1,60.13,146.04,25.84,1000
4627,5,E07000110,2,74.68,178.23,25.84,2000
5279,5,E07000110,3,85.34,208.12,25.84,1000
5964,5,E07000110,4,94.09,304.71,18.64,2000
3418,6,E07000110,0,65.34,342.22,25.84,1000
4079,7,E07000110,1,54.32,146.04,18.64,2000
4774,7,E07000110,2,65.95,178.23,25.84,1000
5379,7,E07000110,3,71.76,208.12,18.64,2000
6068,7,E07000110,4,76.62,304.71,18.64,2000
3744,8,E07000110,0,51.19,342.22,18.64,2000
6678,9,E07000110,1,60.13,210.44,25.84,1000
7004,9,E07000110,2,74.68,256.83,18.64,2000
7330,9,E07000110,3,85.34,299.91,25.84,1000
7656,9,E07000110,4,94.09,439.08,25.84,1000
7982,10,E07000110,0,65.34,493.13,25.84,1000
8966,11,E07000110,1,60.13,210.44,25.84,2000
8967,11,E07000110,2,74.68,256.83,25.84,2000
8968,11,E07000110,3,85.34,299.91,25.84,2000
8969,11,E07000110,4,94.09,439.08,25.84,2000
8970,12,E07000110,0,65.34,493.13,18.64,2000
159,1,E07000074,1,57.22,134.53,25.84,1000
485,1,E07000074,2,67.88,160.94,25.84,1000
811,1,E07000074,3,74.68,176.56,25.84,1000
1137,1,E07000074,4,85.34,193.39,18.64,2000
2767,2,E07000074,0,38.11,256.29,18.64,2000
1463,3,E07000074,1,52.38,112.91,25.84,1000
1789,3,E07000074,2,61.09,133.32,25.84,1000
2115,3,E07000074,3,66.92,147.74,25.84,2000
2441,3,E07000074,4,74.68,168.16,25.84,1000
3093,4,E07000074,0,58.82,153.78,25.84,2000
4143,5,E07000074,1,57.22,135.68,25.84,1000
4724,5,E07000074,2,67.88,178.23,25.84,1000
5443,5,E07000074,3,74.68,208.12,25.84,1000
6153,5,E07000074,4,85.34,317.35,25.84,1000
3419,6,E07000074,0,38.11,356.42,25.84,1000
4260,7,E07000074,1,52.38,135.68,25.84,2000
4986,7,E07000074,2,61.09,178.23,18.64,2000
5629,7,E07000074,3,66.92,208.12,25.84,1000
6291,7,E07000074,4,74.68,317.35,18.64,2000
3745,8,E07000074,0,58.82,356.42,25.84,1000
6679,9,E07000074,1,57.22,195.52,25.84,1000
7005,9,E07000074,2,67.88,256.83,25.84,1000
7331,9,E07000074,3,74.68,299.91,25.84,1000
7657,9,E07000074,4,85.34,457.3,18.64,2000
7983,10,E07000074,0,38.11,513.58,25.84,1000
8971,11,E07000074,1,57.22,195.52,25.84,2000
8972,11,E07000074,2,67.88,256.83,25.84,2000
8973,11,E07000074,3,74.68,299.91,25.84,2000
8974,11,E07000074,4,85.34,457.3,25.84,2000
8975,12,E07000074,0,38.11,513.58,18.64,2000
160,1,E07000235,1,55.28,111.71,18.64,2000
486,1,E07000235,2,61.09,132.12,25.84,1000
812,1,E07000235,3,72.73,150.14,25.84,1000
1138,1,E07000235,4,84.37,182.58,25.84,2000
2768,2,E07000235,0,41.39,277.87,25.84,1000
1464,3,E07000235,1,48.48,99.69,25.84,1000
1790,3,E07000235,2,52.38,106.93,18.64,2000
2116,3,E07000235,3,63.04,117.72,25.84,2000
2442,3,E07000235,4,71.76,144.14,25.84,1000
3094,4,E07000235,0,49.01,121.41,25.84,2000
4289,5,E07000235,1,55.28,123.02,25.84,2000
4899,5,E07000235,2,61.09,146.04,18.64,2000
5530,5,E07000235,3,72.73,178.23,18.64,2000
6182,5,E07000235,4,84.37,293.23,25.84,1000
3420,6,E07000235,0,41.39,329.29,18.64,2000
4510,7,E07000235,1,48.48,123.02,25.84,1000
5195,7,E07000235,2,52.38,146.04,25.84,1000
5786,7,E07000235,3,63.04,178.23,25.84,1000
6447,7,E07000235,4,71.76,293.23,25.84,2000
3746,8,E07000235,0,49.01,329.29,25.84,1000
6680,9,E07000235,1,55.28,177.26,18.64,2000
7006,9,E07000235,2,61.09,210.44,25.84,1000
7332,9,E07000235,3,72.73,256.83,25.84,1000
7658,9,E07000235,4,84.37,422.54,25.84,1000
7984,10,E07000235,0,41.39,474.52,25.84,1000
8976,11,E07000235,1,55.28,177.26,25.84,2000
8977,11,E07000235,2,61.09,210.44,25.84,2000
8978,11,E07000235,3,72.73,256.83,25.84,2000
8979,11,E07000235,4,84.37,422.54,25.84,2000
8980,12,E07000235,0,41.39,474.52,18.64,2000
61,1,E08000003,1,54.32,105.71,18.64,2000
387,1,E08000003,2,62.07,121.33,25.84,2000
713,1,E08000003,3,68.85,135.72,25.84,1000
1039,1,E08000003,4,75.65,151.35,25.84,1000
2669,2,E08000003,0,58.82,271.14,25.84,1000
1365,3,E08000003,1,45.57,97.28,25.84,2000
1691,3,E08000003,2,56.25,106.93,18.64,2000
2017,3,E08000003,3,61.09,118.92,25.84,1000
2343,3,E08000003,4,58.19,134.53,25.84,2000
2995,4,E08000003,0,34.85,531.48,25.84,1000
4361,5,E08000003,1,54.32,141.43,25.84,1000
4931,5,E08000003,2,62.07,166.72,25.84,1000
5574,5,E08000003,3,68.85,188.56,25.84,1000
6322,5,E08000003,4,75.65,293.23,25.84,1000
3321,6,E08000003,0,58.82,329.29,18.64,2000
4473,7,E08000003,1,45.57,141.43,25.84,1000
5069,7,E08000003,2,56.25,166.72,25.84,1000
5749,7,E08000003,3,61.09,188.56,25.84,1000
6373,7,E08000003,4,58.19,293.23,25.84,1000
3647,8,E08000003,0,34.85,329.29,25.84,1000
6581,9,E08000003,1,54.32,203.8,18.64,2000
6907,9,E08000003,2,62.07,240.25,25.84,1000
7233,9,E08000003,3,68.85,271.72,25.84,1000
7559,9,E08000003,4,75.65,422.54,25.84,2000
7885,10,E08000003,0,58.82,474.52,25.84,1000
8981,11,E08000003,1,54.32,203.8,25.84,2000
8982,11,E08000003,2,62.07,240.25,25.84,2000
8983,11,E08000003,3,68.85,271.72,25.84,2000
8984,11,E08000003,4,75.65,422.54,25.84,2000
8985,12,E08000003,0,58.82,474.52,18.64,2000
161,1,E07000174,1,54.32,112.91,25.84,2000
487,1,E07000174,2,64.98,129.71,25.84,1000
813,1,E07000174,3,71.76,142.94,18.64,2000
1139,1,E07000174,4,79.53,178.95,25.84,2000
2769,2,E07000174,0,54.46,272.48,25.84,1000
1465,3,E07000174,1,48.48,102.12,25.84,1000
1791,3,E07000174,2,55.28,109.3,25.84,1000
2117,3,E07000174,3,61.09,117.72,25.84,2000
2443,3,E07000174,4,66.92,138.13,18.64,2000
3095,4,E07000174,0,52.28,129.48,25.84,2000
4334,5,E07000174,1,54.32,95.43,25.84,1000
5030,5,E07000174,2,64.98,118.43,18.64,2000
5673,5,E07000174,3,71.76,135.68,25.84,1000
6248,5,E07000174,4,79.53,195.48,18.64,2000
3421,6,E07000174,0,54.46,219.51,25.84,1000
4434,7,E07000174,1,48.48,95.43,25.84,2000
5170,7,E07000174,2,55.28,118.43,25.84,1000
5831,7,E07000174,3,61.09,135.68,25.84,1000
6492,7,E07000174,4,66.92,195.48,25.84,1000
3747,8,E07000174,0,52.28,219.51,25.84,1000
6681,9,E07000174,1,54.32,137.51,25.84,1000
7007,9,E07000174,2,64.98,170.65,25.84,1000
7333,9,E07000174,3,71.76,195.52,18.64,2000
7659,9,E07000174,4,79.53,281.69,25.84,1000
7985,10,E07000174,0,54.46,316.32,25.84,1000
8986,11,E07000174,1,54.32,137.51,25.84,2000
8987,11,E07000174,2,64.98,170.65,25.84,2000
8988,11,E07000174,3,71.76,195.52,25.84,2000
8989,11,E07000174,4,79.53,281.69,25.84,2000
8990,12,E07000174,0,54.46,316.32,18.64,2000
280,1,E06000035,1,60.13,139.33,25.84,1000
606,1,E06000035,2,74.68,165.75,25.84,1000
932,1,E06000035,3,85.34,182.58,18.64,2000
1258,1,E06000035,4,94.09,201.8,25.84,1000
2888,2,E06000035,0,65.34,303.51,25.84,1000
1584,3,E06000035,1,54.32,130.92,25.84,1000
1910,3,E06000035,2,65.95,146.54,25.84,1000
2236,3,E06000035,3,71.76,169.36,25.84,1000
2562,3,E06000035,4,76.62,209,18.64,2000
3214,4,E06000035,0,51.19,221.24,25.84,1000
4036,5,E06000035,1,60.13,135.68,25.84,1000
4651,5,E06000035,2,74.68,159.83,25.84,2000
5303,5,E06000035,3,85.34,185.13,25.84,1000
5988,5,E06000035,4,94.09,293.23,25.84,2000
3540,6,E06000035,0,65.34,329.29,25.84,2000
4103,7,E06000035,1,54.32,135.68,25.84,1000
4798,7,E06000035,2,65.95,159.83,25.84,1000
5403,7,E06000035,3,71.76,185.13,25.84,1000
6092,7,E06000035,4,76.62,293.23,25.84,1000
3866,8,E06000035,0,51.19,329.29,25.84,1000
6800,9,E06000035,1,60.13,195.52,25.84,1000
7126,9,E06000035,2,74.68,230.32,25.84,1000
7452,9,E06000035,3,85.34,266.78,18.64,2000
7778,9,E06000035,4,94.09,422.54,25.84,1000
8104,10,E06000035,0,65.34,474.52,25.84,1000
8991,11,E06000035,1,60.13,195.52,25.84,2000
8992,11,E06000035,2,74.68,230.32,25.84,2000
8993,11,E06000035,3,85.34,266.78,25.84,2000
8994,11,E06000035,4,94.09,422.54,25.84,2000
8995,12,E06000035,0,65.34,474.52,18.64,2000
162,1,E07000133,1,54.32,112.91,25.84,2000
488,1,E07000133,2,64.98,129.71,25.84,1000
814,1,E07000133,3,71.76,142.94,25.84,1000
1140,1,E07000133,4,79.53,178.95,25.84,2000
